PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,CRIME-CHILDREN,CRIME-THEFT,CRIME RATE,Estimate,COMMI,RENT
P02287,Karapakkam,1571,95,2,2,4,No,4.3,2.9,3.6,4192200,188221,18822.1
P08094,Anna Nagar,1809,161,2,1,5,Yes,3.2,2,2.6,3372900,207563,20756.3
P07412,Adyar,842,105,1,1,3,No,4.2,5,4.6,2273520,58295,5829.5
P02540,KK Nagar,1773,126,2,1,4,Yes,4.2,3.5,3.85,7145650,259842,25984.2
P06998,Chrompet,1297,150,2,1,4,Yes,2.5,2,2.25,2589830,103593,10359.3
P02872,Karapakkam,1660,18,2,2,4,No,4.6,2.7,3.65,6396830,274150,27415
P07877,KK Nagar,2370,58,4,2,6,No,4.1,2.2,3.15,8500300,375595,37559.5
P02075,Karapakkam,753,81,1,1,2,Yes,2.3,3.8,3.05,2567260,101496,10149.6
P00477,Anna Nagar,1678,178,1,1,4,No,2.9,2.2,2.55,7191290,94622,9462.2
P00076,Chrompet,1110,108,1,1,3,Yes,4.7,4.4,4.55,4245980,178057,17805.7
P01140,Chrompet,1298,61,2,1,4,Yes,2.8,4.6,3.7,2864070,105016,10501.6
P07429,KK Nagar,1491,158,2,1,4,Yes,4.8,2.7,3.75,5952560,185191,18519.1
P07609,Chrompet,803,62,1,1,3,No,2.8,3.9,3.35,2548920,117643,11764.3
P03861,Karapakkam,1059,13,1,1,3,No,4.2,2.5,3.35,3098200,86462,8646.2
P05526,Adyar,1189,124,1,1,3,Yes,2.9,2.1,2.5,3211480,132238,13223.8
P00319,Chrompet,1246,164,2,1,4,Yes,3.8,4.4,4.1,2938330,73458,7345.8
P08359,Chrompet,761,63,1,1,2,Yes,2.7,3.7,3.2,2443600,105889,10588.9
P07173,Adyar,1285,183,2,2,4,No,2.4,3.1,2.75,3225710,110596,11059.6
P09359,Velachery,1515,189,2,1,4,Yes,3.8,4.7,4.25,5139940,231297,23129.7
P06263,Karapakkam,834,147,1,1,2,Yes,3.5,3,3.25,4072310,185105,18510.5
P09589,Velachery,1515,53,2,1,4,No,3,3.2,3.1,1877000,38644,3864.4
P02575,Karapakkam,1038,69,1,1,3,No,2.3,2.9,2.6,2308790,85061,8506.1
P09355,Adyar,1036,98,1,1,3,Yes,3.7,3.5,3.6,2821600,35270,3527
P00446,Chrompet,767,190,1,1,2,No,4.6,3.5,4.05,2770530,26812,2681.2
P05719,Karapakkam,1291,78,1,1,3,Yes,4.2,4.6,4.4,2614430,72314,7231.4
P03069,Karapakkam,1082,4,1,1,3,No,4.7,4.8,4.75,2124590,48562,4856.2
P00548,T Nagar,1981,117,2,1,5,Yes,4.7,3.4,4.05,3409760,78687,7868.7
P06353,Karapakkam,1650,17,2,2,4,Yes,4.6,3.8,4.2,2797820,178043,17804.3
P01101,Chrompet,1261,155,2,1,4,No,4.6,4,4.3,2661420,36709,3670.9
P09613,Velachery,1723,127,2,1,4,Yes,3.2,2.4,2.8,5352300,125937,12593.7
P00380,Chrompet,907,125,1,1,3,No,3.5,3.5,3.5,2891940,149261,14926.1
P00373,Anna Nagar,1713,47,1,1,4,No,2.7,2.4,2.55,4692540,93851,9385.1
P04296,Adyar,988,77,1,1,3,No,2.9,4.2,3.55,4156790,106584,10658.4
P04013,KK Nagar,1782,74,3,2,5,Yes,3.1,4.1,3.6,5328620,258357,25835.7
P08075,Anna Nagar,1724,42,1,1,4,Yes,2.7,4,3.35,4936710,101266,10126.6
P08514,Adyar,1254,65,2,2,4,Yes,2.6,4.9,3.75,2617280,118967,11896.7
P07979,Anna Nagar,1880,59,2,1,5,No,3.2,3.3,3.25,6573300,289999,28999.9
P00506,Chrompet,885,73,1,1,3,Yes,2.5,2,2.25,2895810,185332,18533.2
P03578,Karapakkam,1594,60,2,2,4,Yes,3.9,3.7,3.8,2750790,221838,22183.8
P05594,Karapakkam,876,53,1,1,2,No,2.5,3.3,2.9,1323790,41974,4197.4
P00218,Chrompet,1298,59,2,1,4,Yes,3,2.9,2.95,3933100,43701,4370.1
P09100,Velachery,1570,133,2,1,4,No,4.7,4.4,4.55,2535520,152131,15213.1
P00003,T Nagar,1608,157,1,1,4,Yes,3.9,3.6,3.75,5723200,95387,9538.7
P07906,Velachery,1561,199,2,1,4,Yes,3.5,4.3,3.9,3625370,193353,19335.3
P07219,KK Nagar,2207,101,3,2,5,No,3.9,3.7,3.8,3393960,243941,24394.1
P03651,KK Nagar,1766,1,2,1,4,No,2,4.5,3.25,4580390,179232,17923.2
P04188,Karapakkam,665,8,1,1,2,No,4.4,3.7,4.05,2200230,51770,5177
P04849,Karapakkam,822,127,1,1,2,Yes,3.5,3,3.25,1669470,96121,9612.1
P04219,Karapakkam,1222,80,1,1,3,Yes,3.9,2.4,3.15,3937120,143168,14316.8
P03634,Adyar,750,179,1,1,2,Yes,3.4,4.8,4.1,3558790,18250,1825
P08855,Chrompet,1086,118,1,1,3,No,4.2,2.3,3.25,3953470,148255,14825.5
P03016,Adyar,912,25,1,1,3,No,3.2,5,4.1,4868080,12811,1281.1
P03883,Adyar,1269,154,2,2,4,No,4.1,4.3,4.2,2648960,24081,2408.1
P03685,Velachery,1636,56,2,1,4,No,4.1,4.3,4.2,3779740,264582,26458.2
P05241,Chrompet,1069,190,1,1,3,Yes,3.8,3.6,3.7,3481450,219202,21920.2
P09412,Velachery,1979,169,3,2,5,Yes,3.1,4.1,3.6,3701650,74033,7403.3
P00277,Chrompet,1115,15,1,1,3,Yes,3.3,2.2,2.75,3340590,53449,5344.9
P01640,Karapakkam,1041,106,1,1,3,No,4.6,2,3.3,3049630,73191,7319.1
P07596,Chrompet,1044,21,1,1,3,Yes,2.6,2.8,2.7,3515220,187478,18747.8
P02271,Anna Nagar,1578,147,1,1,4,Yes,3.5,4.5,4,4655980,186239,18623.9
P09725,Velachery,1578,143,2,1,4,Yes,3.2,4.1,3.65,5371500,179050,17905
P02505,Velachery,1531,1,2,1,4,No,4.9,2.4,3.65,4637470,122039,12203.9
P00841,Chrompet,949,125,1,1,3,Yes,3.6,2.1,2.85,3917900,63192,6319.2
P04792,Adyar,793,22,1,1,2,No,2.2,2.1,2.15,2535330,26003,2600.3
P09017,Velachery,1880,41,3,2,5,No,3.4,2.2,2.8,3027240,211907,21190.7
P02985,Velachery,1950,197,3,2,5,No,4.2,3.1,3.65,3010260,84664,8466.4
P05653,Karapakkam,921,54,1,1,3,No,3.2,3.8,3.5,2294130,43930,4393
P04915,Karapakkam,1640,31,2,2,4,Yes,4.2,2.1,3.15,2817270,195644,19564.4
P08193,Chrompet,1078,176,1,1,3,No,3.9,2.4,3.15,3682080,118353,11835.3
P02805,Karapakkam,1232,137,1,1,3,Yes,3.8,4.8,4.3,3099180,125286,12528.6
P07552,Velachery,1822,53,3,2,5,Yes,4.9,2.1,3.5,2635890,95851,9585.1
P04235,Karapakkam,1658,93,2,2,4,Yes,2.5,4.9,3.7,4176380,77700,7770
P07359,Velachery,1540,194,2,1,4,Yes,4.8,4.6,4.7,2494730,117399,11739.9
P09553,T Nagar,1935,134,2,1,5,No,3.9,4.6,4.25,4299590,252045,25204.5
P00290,Chrompet,1182,18,1,1,3,Yes,5,2.5,3.75,2581230,162522,16252.2
P03070,Karapakkam,984,169,1,1,3,No,4.7,4.2,4.45,3186230,110543,11054.3
P04340,KK Nagar,2457,153,4,2,6,No,3.4,2.7,3.05,4110100,205505,20550.5
P01139,T Nagar,1957,74,2,1,5,Yes,2.5,3.8,3.15,4155180,281958,28195.8
P06274,Chrompet,831,119,1,1,3,Yes,3.2,2,2.6,2147610,42952,4295.2
P03278,Karapakkam,1605,124,2,2,4,No,4.2,4.1,4.15,2935940,129527,12952.7
P03011,Adyar,737,77,1,1,2,No,3.4,4.2,3.8,2872430,116692,11669.2
P00932,Chrompet,1157,152,1,1,3,Yes,4.8,3,3.9,4412100,179241,17924.1
P08760,T Nagar,1751,154,1,1,4,Yes,3.3,2.9,3.1,3855550,114239,11423.9
P05606,Velachery,1778,169,2,1,4,Yes,3.7,2.2,2.95,2380930,126487,12648.7
P09252,Chrompet,1010,157,1,1,3,No,4.7,3.5,4.1,2461610,50930,5093
P00725,Chrompet,845,119,1,1,3,No,3,3.5,3.25,3272010,152694,15269.4
P00808,Chrompet,1176,43,1,1,3,No,3,2.8,2.9,2189090,105076,10507.6
P02926,Karapakkam,1284,85,1,1,3,Yes,3.8,2.3,3.05,3209100,121426,12142.6
P02065,Chrompet,1022,71,1,1,3,No,2.7,3.2,2.95,2418290,80610,8061
P09242,T Nagar,1817,24,2,1,5,No,2.5,2.2,2.35,2936530,152700,15270
P04568,Karapakkam,1295,133,1,1,3,No,3.2,3.1,3.15,2796750,132069,13206.9
P04632,Karapakkam,1592,0,2,2,4,No,2.5,4.8,3.65,2435240,177108,17710.8
P02044,Anna Nagar,1730,55,1,1,4,Yes,4.2,4.5,4.35,6738020,96257,9625.7
P06818,KK Nagar,1574,169,2,1,4,Yes,2.7,4,3.35,4751730,144618,14461.8
P00809,T Nagar,1700,36,1,1,4,No,4.4,4.2,4.3,7285630,177218,17721.8
P03085,Chrompet,1220,46,2,1,4,Yes,2.1,2.2,2.15,2699710,83068,8306.8
P01700,Anna Nagar,1509,56,1,1,4,No,4.8,3.4,4.1,4395850,211001,21100.1
P09287,Chrompet,1013,40,1,1,3,Yes,4.5,4.7,4.6,3685040,216020,21602
P06825,KK Nagar,2327,39,4,2,6,No,4.7,2.4,3.55,6868870,264187,26418.7
P05296,KK Nagar,2491,85,4,2,6,Yes,4.3,5,4.65,6008850,106824,10682.4
P06114,Velachery,1796,122,2,1,4,Yes,2,4.1,3.05,3608170,151311,15131.1
P05778,T Nagar,1581,90,1,1,4,No,4.3,4.8,4.55,4038060,195785,19578.5
P06968,KK Nagar,2460,85,4,2,6,Yes,4.3,4.6,4.45,5877670,153330,15333
P09957,Velachery,1515,167,2,1,4,Yes,3.5,2.5,3,5271270,92247,9224.7
P01337,Anna Nagar,1814,39,2,1,5,Yes,2.4,2.4,2.4,3523540,135521,13552.1
P02753,Karapakkam,1075,8,1,1,3,No,3.8,2.6,3.2,2155280,165238,16523.8
P06166,KK Nagar,1433,75,2,1,4,Yes,2.7,4,3.35,3808670,220502,22050.2
P00274,Anna Nagar,1949,118,2,1,5,Yes,4.4,4.2,4.3,8192130,199268,19926.8
P06229,Velachery,1835,55,3,2,5,Yes,3.2,2.4,2.8,6502020,200062,20006.2
P01411,Chrompet,1264,19,2,1,4,Yes,3.9,2.3,3.1,3363220,84080,8408
P08745,Adyar,1032,104,1,1,3,No,2.4,4.8,3.6,3559990,155749,15574.9
P04650,Karapakkam,927,148,1,1,3,Yes,3.5,3.7,3.6,2789910,114879,11487.9
P04354,Chrompet,1245,122,2,1,4,No,3.3,4.2,3.75,2613430,156806,15680.6
P06171,Chrompet,1279,139,2,1,4,Yes,4.9,2.9,3.9,3128220,146636,14663.6
P08104,KK Nagar,1914,165,3,2,5,Yes,3.2,3.4,3.3,4804230,123185,12318.5
P04064,Adyar,883,173,1,1,3,Yes,3,3.2,3.1,3688930,156500,15650
P01994,Anna Nagar,1646,72,1,1,4,No,4.5,2.2,3.35,2795820,179731,17973.1
P06175,KK Nagar,1853,142,3,2,5,No,2.6,3.1,2.85,6133560,331544,33154.4
P07701,Adyar,775,156,1,1,2,Yes,2.4,3.2,2.8,2590630,21589,2158.9
P01588,Karapakkam,1621,135,2,2,4,No,2.6,3.9,3.25,3898640,194932,19493.2
P07589,Anna Nagar,1759,157,1,1,4,Yes,4.7,2.8,3.75,4416090,63087,6308.7
P05364,Anna Nagar,1628,68,1,1,4,No,4.9,3.2,4.05,5627500,246203,24620.3
P04207,Velachery,1771,195,2,1,4,No,2.1,3.2,2.65,5075260,119418,11941.8
P00438,Chrompet,1188,41,1,1,3,No,3.1,4.4,3.75,3911540,69849,6984.9
P06272,Karapakkam,1533,52,2,2,4,Yes,2.4,4.5,3.45,2683290,94278,9427.8
P02142,Adyar,1215,89,2,2,4,Yes,3.3,2,2.65,4521090,146630,14663
P04489,Karapakkam,1027,194,1,1,3,Yes,4,3.2,3.6,2126440,148851,14885.1
P07888,KK Nagar,1384,143,2,1,4,No,2,3.7,2.85,2925020,124092,12409.2
P00238,Chrompet,1169,142,1,1,3,Yes,3.9,2,2.95,4141560,92035,9203.5
P09975,Velachery,1646,84,2,1,4,Yes,3.9,2.5,3.2,3917250,117518,11751.8
P02421,Karapakkam,538,94,1,1,2,No,3.1,4.6,3.85,2527200,115830,11583
P07237,Velachery,1985,73,3,2,5,Yes,4.7,2.6,3.65,6995110,174878,17487.8
P08285,Adyar,1153,154,1,1,3,No,3.3,3.9,3.6,4525010,77572,7757.2
P01619,Adyar,1222,71,2,2,4,No,2.8,3.7,3.25,3672890,71088,7108.8
P07274,KK Nagar,2489,182,4,2,6,Yes,2.5,4.3,3.4,9281740,302666,30266.6
P02493,KK Nagar,2207,125,3,2,5,No,5,5,5,3684730,200985,20098.5
P03294,Karapakkam,727,161,1,1,2,No,4.9,2.9,3.9,1167530,97294,9729.4
P04965,Karapakkam,996,123,1,1,3,No,2.7,2.8,2.75,3122080,106808,10680.8
P04222,Chrompet,969,138,1,1,3,No,2.8,3.7,3.25,2868220,110316,11031.6
P09008,Adyar,1107,167,1,1,3,Yes,3.7,2.1,2.9,5717770,150468,15046.8
P00814,T Nagar,1559,143,1,1,4,No,3.9,3.1,3.5,3455880,133776,13377.6
P01506,Karapakkam,1578,193,2,2,4,Yes,4.8,4.7,4.75,3089970,126768,12676.8
P03538,Karapakkam,1687,168,2,2,4,Yes,4.8,3.6,4.2,3717810,141277,14127.7
P02955,Karapakkam,1307,162,1,1,3,Yes,4.4,3.3,3.85,2267760,170082,17008.2
P00250,Anna Nagar,1572,40,1,1,4,Yes,3.9,4.2,4.05,3611790,196069,19606.9
P06392,Velachery,1525,163,2,1,4,No,3.9,3.6,3.75,5341200,101050,10105
P04153,T Nagar,1771,193,1,1,4,Yes,3.7,2.4,3.05,5243760,198413,19841.3
P05491,T Nagar,1608,177,1,1,4,No,4.7,3.9,4.3,7182530,331502,33150.2
P03112,Karapakkam,898,25,1,1,3,No,3.7,2.7,3.2,2239740,136873,13687.3
P00158,Chrompet,1223,115,2,1,4,Yes,4.9,4.7,4.8,3002930,144585,14458.5
P08731,Chrompet,843,164,1,1,3,No,3.7,3.2,3.45,3318000,40218,4021.8
P09741,Velachery,1599,93,2,1,4,Yes,2,4.2,3.1,5230630,234002,23400.2
P10029,Velchery,1886,160,3,2,5,No,4.9,3.3,4.1,4544190,160383,16038.3
P07554,Velachery,1769,130,2,1,4,Yes,2,2,2,3640150,124531,12453.1
P06496,Karapakkam,692,40,1,1,2,Yes,4.8,4.1,4.45,2733390,144262,14426.2
P02878,Adyar,716,101,1,1,2,No,2.9,3.5,3.2,2012600,67087,6708.7
P00641,Chrompet,1254,122,2,1,4,No,2.1,3.1,2.6,2278790,65108,6510.8
P07136,Adyar,1270,99,2,2,4,Yes,3.9,2.2,3.05,5510060,94458,9445.8
P07199,Velachery,1651,50,2,1,4,Yes,3.8,2.6,3.2,3198900,182794,18279.4
P08123,KK Nagar,2200,195,3,2,5,Yes,2.4,2.4,2.4,7968180,271643,27164.3
P07963,KK Nagar,1486,71,2,1,4,No,2,4.8,3.4,5061930,177851,17785.1
P04055,KK Nagar,2114,44,3,2,5,No,3.7,4.6,4.15,6429140,186107,18610.7
P07269,KK Nagar,1666,50,2,1,4,Yes,2.9,4.2,3.55,3260290,157756,15775.6
P06245,Anna Nagar,1896,41,2,1,5,No,2.2,3.9,3.05,5503680,169344,16934.4
P06008,Chrompet,994,156,1,1,3,Yes,2.2,2.7,2.45,2607070,139664,13966.4
P02839,Karapakkam,1180,94,1,1,3,No,2,2.3,2.15,3462590,134264,13426.4
P07594,Velachery,1800,113,2,1,4,No,4.9,3.1,4,5045320,299566,29956.6
P05269,Karapakkam,1445,82,2,2,4,Yes,3.5,2.4,2.95,2630660,166609,16660.9
P09638,Velachery,1763,5,2,1,4,No,3.6,3.4,3.5,2916560,130478,13047.8
P00711,Anna Nagar,1883,104,2,1,5,Yes,4.3,4.7,4.5,5715460,388651,38865.1
P05814,Anna Nagar,1984,47,2,1,5,Yes,3.7,2,2.85,7847800,313912,31391.2
P01947,Karapakkam,518,76,1,1,2,No,3.2,3.5,3.35,1260720,45526,4552.6
P09979,Velchery,1598,76,2,1,4,Yes,2.4,3.9,3.15,4942470,127092,12709.2
P04405,Chrompet,734,189,1,1,2,Yes,4.2,2.2,3.2,2118360,135575,13557.5
P01163,Chrompet,862,9,1,1,3,Yes,3.5,2.4,2.95,2590580,89051,8905.1
P04268,Adyar,791,71,1,1,2,No,4.8,4.8,4.8,2568870,77844,7784.4
P01065,T Nagar,1784,7,1,1,4,Yes,2.8,2.7,2.75,4048980,95270,9527
P08603,Adyar,1074,24,1,1,3,No,4.7,4.6,4.65,3000220,84381,8438.1
P00474,Anna Nagar,1548,71,1,1,4,Yes,3,3.2,3.1,4539350,326833,32683.3
P08173,Velachery,1527,44,2,1,4,Yes,3,4.9,3.95,5115720,315971,31597.1
P00643,Chrompet,1089,94,1,1,3,No,2,3.4,2.7,4171010,208550,20855
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
,,,,,,,,,,0,,,0
